service,date,aircraft,location,lat,lon,target,numweapons,timeon,weapon,weaponweight,missionfunction,numaircraft,unit,timeoff
USN,10/25/1965,F-4,INDEPENDANCE (CVA-62),18.3,105.683333,AREA\DEPOT,8,555,5.0IN HE RKT,132,ARMED RECCE,2,N09224,602
USN,10/25/1965,F-4,INDEPENDANCE (CVA-62),18.3,105.683333,AREA\DEPOT,12,555,MK-24,25,ARMED RECCE,2,N09224,602
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),18.316666,105.716666,ROAD,0,2115,,0,ARMED RECCE,2,N09706,2125
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),18.316666,105.716666,ROAD,1,2115,LAU-10A,132,ARMED RECCE,2,N09706,2125
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),18.316666,105.716666,ROAD,3,2115,MK-11/MK-12,57,ARMED RECCE,2,N09706,2125
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),18.316666,105.716666,ROAD,6,2115,MK-24,25,ARMED RECCE,2,N09706,2125
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),18.316666,105.716666,ROAD,6,2115,250LB MK-81,260,ARMED RECCE,2,N09706,2125
USAF,10/25/1965,RF-101,UDORN AB,18.383333,105.5,ROAD,0,1300,,0,PHOTO RECCE,2,JAJQHB,1302
USN,10/25/1965,F-8,BON HOMME RICHARD (CVA-31),18.4,105.8,AREA\DEPOT,0,1620,,0,ARMED RECCE,2,N09096,1621
USN,10/25/1965,F-8,BON HOMME RICHARD (CVA-31),18.4,105.8,AREA\DEPOT,4,1620,1000LB MK-83,985,ARMED RECCE,2,N09096,1621
USN,10/25/1965,F-8,BON HOMME RICHARD (CVA-31),18.4,105.8,AREA\DEPOT,8,1620,5.0IN HE RKT,132,ARMED RECCE,2,N09096,1621
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.433333,105.733333,BRIDGE,0,1150,,0,ARMED RECCE,2,N09943,1200
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.433333,105.733333,BRIDGE,0,1200,,0,ARMED RECCE,2,N09058,1215
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.433333,105.733333,BRIDGE,1,1200,BULLPUP A/B,565,ARMED RECCE,2,N09058,1215
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.433333,105.733333,BRIDGE,7,1200,500LB GP M-64,561,ARMED RECCE,2,N09058,1215
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.433333,105.733333,BRIDGE,4,1150,500LB GP M-64,561,ARMED RECCE,2,N09943,1200
USAF,10/25/1965,RF-101,UDORN AB,18.45,105.316666,AREA\DEPOT,0,1305,,0,PHOTO RECCE,2,JAJQHB,1305
USAF,10/25/1965,RF-101,UDORN AB,18.466666,105.533333,AREA\DEPOT,0,1315,,0,PHOTO RECCE,2,JAJQHB,1350
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.483333,105.683333,BRIDGE,0,1140,,0,ARMED RECCE,2,N09058,1150
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.483333,105.683333,BRIDGE,1,1140,BULLPUP A/B,565,ARMED RECCE,2,N09058,1150
USAF,10/25/1965,RF-101,UDORN AB,18.516666,105.483333,ROAD,0,1320,,0,PHOTO RECCE,2,JAJQHB,1320
USAF,10/25/1965,RF-101,UDORN AB,18.533333,105.583333,AREA\DEPOT,0,1310,,0,PHOTO RECCE,2,JAJQHB,1310
USAF,10/25/1965,RF-101,UDORN AB,18.733333,105.666666,AIRFIELD,0,0,,0,PHOTO RECCE,2,JAJQHB,0
USAF,10/25/1965,F-4,UBON AB,18.816666,105.3,AREA\DEPOT,0,1202,,0,STRIKE,4,JAJJH0,1203
USAF,10/25/1965,F-4,UBON AB,18.816666,105.3,AREA\DEPOT,0,1225,,0,STRIKE,4,JAJJH0,1226
USAF,10/25/1965,F-105,TAKHLI,18.816666,105.3,AREA\DEPOT,0,1250,,0,STRIKE,4,JAJIP0,1252
USAF,10/25/1965,F-105,TAKHLI,18.816666,105.3,AREA\DEPOT,0,1130,,0,STRIKE,4,JAJIP0,1135
USAF,10/25/1965,F-105,TAKHLI,18.816666,105.3,AREA\DEPOT,0,1148,,0,STRIKE,4,JAJKF0,1149
USAF,10/25/1965,F-105,TAKHLI,18.816666,105.3,AREA\DEPOT,15,1130,M-61,50,STRIKE,4,JAJIP0,1135
USAF,10/25/1965,F-4,UBON AB,18.816666,105.3,AREA\DEPOT,24,1202,750LB GP M-117,799,STRIKE,4,JAJJH0,1203
USAF,10/25/1965,F-4,UBON AB,18.816666,105.3,AREA\DEPOT,20,1225,750LB GP M-117,799,STRIKE,4,JAJJH0,1226
USAF,10/25/1965,F-105,TAKHLI,18.816666,105.3,AREA\DEPOT,24,1250,750LB GP M-117,799,STRIKE,4,JAJIP0,1252
USAF,10/25/1965,F-105,TAKHLI,18.816666,105.3,AREA\DEPOT,31,1148,750LB GP M-117,799,STRIKE,4,JAJKF0,1149
USAF,10/25/1965,F-105,TAKHLI,18.816666,105.3,AREA\DEPOT,30,1130,750LB GP M-117,799,STRIKE,4,JAJIP0,1135
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.833333,105.633333,BRIDGE,0,1020,,0,ARMED RECCE,1,N09058,1021
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.833333,105.633333,BRIDGE,1,1020,500LB GP M-64,561,ARMED RECCE,1,N09058,1021
USAF,10/25/1965,RF-101,UDORN AB,18.85,105.3,AREA\DEPOT,0,1330,,0,PHOTO RECCE,2,JAJQHB,1330
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),18.9,105.3,BRIDGE,0,1700,,0,STRIKE,2,N09706,1702
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),18.9,105.3,BRIDGE,3,1700,1000LB MK-83,985,STRIKE,2,N09706,1702
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.966666,105.6,BRIDGE,0,955,,0,ARMED RECCE,1,N09058,1000
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.966666,105.6,BRIDGE,5,955,500LB GP M-64,561,ARMED RECCE,1,N09058,1000
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.983333,105.6,BRIDGE,0,955,,0,ARMED RECCE,1,N09903,1000
USN,10/25/1965,A-4,INDEPENDANCE (CVA-62),18.983333,105.6,BRIDGE,3,955,500LB GP M-64,561,ARMED RECCE,1,N09903,1000
USN,10/25/1965,A-6,INDEPENDANCE (CVA-62),19.066666,104.833333,BRIDGE,0,228,,0,ARMED RECCE,1,N09628,228
USN,10/25/1965,A-6,INDEPENDANCE (CVA-62),19.066666,104.833333,BRIDGE,4,228,500LB GP MK-82,500,ARMED RECCE,1,N09628,228
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),19.066666,105.833333,SEGMENT\TRANS ROUTE,0,1645,,0,STRIKE,2,N09706,1650
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),19.066666,105.833333,SEGMENT\TRANS ROUTE,1,1645,1000LB MK-83,985,STRIKE,2,N09706,1650
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),19.15,105.616666,AREA\DEPOT,0,1500,,0,STRIKE,4,N09706,1510
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),19.15,105.616666,AREA\DEPOT,8,1500,250LB MK-81,260,STRIKE,4,N09706,1510
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),19.15,105.616666,AREA\DEPOT,8,1500,500LB GP MK-82,500,STRIKE,4,N09706,1510
USAF,10/25/1965,F-4,UBON AB,19.166666,106.166666,UNKNOWN\UNIDENTIFIED,0,1115,,0,ESCORT/COVER,4,JAJGZ0,0
USMC,10/25/1965,EF-10,DANANG,19.166666,106.166666,RADAR,0,1215,,0,ELINT,2,M09008,1304
USAF,10/25/1965,F-105,TAKHLI,19.483333,105.8,BRIDGE,0,0,,0,STRIKE,4,JAJKF0,0
USAF,10/25/1965,F-4,UBON AB,19.5,105,UNKNOWN\UNIDENTIFIED,0,1450,,0,ESCORT/COVER,4,JAJGZ0,0
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),19.5,105.733333,BRIDGE,0,1510,,0,STRIKE,4,N09076,1518
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),19.5,105.733333,BRIDGE,2,1510,1000LB MK-83,985,STRIKE,4,N09076,1518
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),19.5,105.733333,BRIDGE,4,1510,BULLPUP A/B,565,STRIKE,4,N09076,1518
USN,10/25/1965,A-4,BON HOMME RICHARD (CVA-31),19.5,105.733333,BRIDGE,4,1510,500LB GP MK-82,500,STRIKE,4,N09076,1518
USAF,10/25/1965,F-105,TAKHLI,19.516666,105.733333,BRIDGE,0,1301,,0,STRIKE,4,JAJKF0,1303
USAF,10/25/1965,F-105,TAKHLI,19.516666,105.733333,BRIDGE,12,1301,750LB GP M-117,799,STRIKE,4,JAJKF0,1303
USN,10/25/1965,F-8,BON HOMME RICHARD (CVA-31),19.633333,105.583333,AREA\DEPOT,0,1510,,0,ARMED RECCE,2,N09293,1520
USN,10/25/1965,F-8,BON HOMME RICHARD (CVA-31),19.633333,105.583333,AREA\DEPOT,8,1510,5.0IN HE RKT,132,ARMED RECCE,2,N09293,1520
USN,10/25/1965,F-8,BON HOMME RICHARD (CVA-31),19.633333,105.583333,AREA\DEPOT,3,1510,MK-11/MK-12,57,ARMED RECCE,2,N09293,1520
USN,10/25/1965,F-8,BON HOMME RICHARD (CVA-31),19.633333,105.583333,AREA\DEPOT,2,1510,500LB GP MK-82,500,ARMED RECCE,2,N09293,1520
USN,10/25/1965,F-8,BON HOMME RICHARD (CVA-31),19.833333,106,UNKNOWN\UNIDENTIFIED,0,0,,0,ESCORT/COVER,2,N09069,0
USAF,10/25/1965,RF-101,UDORN AB,21.216666,104.033333,AIRFIELD,0,0,,0,HYDRO ACCOUST RECCE,2,JAJQHB,0
USAF,10/25/1965,RF-101,UDORN AB,21.983333,105.6,RAILROAD,0,0,,0,PHOTO RECCE,2,JAJQHB,0
USAF,10/25/1965,RF-101,UDORN AB,22.033333,104.516666,BRIDGE,0,0,,0,ECCM,2,JAJQHB,0
USAF,10/25/1965,RF-101,UDORN AB,22.05,104.5,RAILROAD,0,0,,0,PHOTO RECCE,2,JAJQHB,0
USAF,10/25/1965,RF-101,UDORN AB,22.05,104.483333,BRIDGE,0,0,,0,ECCM,2,JAJQHB,0
USAF,10/25/1965,RF-101,UDORN AB,22.066666,104.483333,BRIDGE,0,0,,0,ECCM,2,JAJQHB,0
USAF,10/25/1965,RF-101,UDORN AB,22.1,104.433333,BRIDGE,0,0,,0,ECCM,2,JAJQHB,0
USAF,10/25/1965,RF-101,UDORN AB,22.116666,104.416666,BRIDGE,0,0,,0,ECCM,2,JAJQHB,0
USAF,10/25/1965,RF-101,UDORN AB,22.15,104.383333,RAILROAD,0,0,,0,PHOTO RECCE,2,JAJQHB,0
USAF,10/25/1965,RF-101,UDORN AB,22.15,104.383333,BRIDGE,0,0,,0,ECCM,2,JAJQHB,0
USAF,10/26/1965,RB-66,TAN SON NHUT,8.99959294,104.9126746,AREA\DEPOT,0,2015,,0,PHOTO RECCE,1,JALCX0,2043
USAF,10/26/1965,F-100,TAN SON NHUT,9.38360649,105.8714588,TROOPS,0,840,,0,STRIKE,3,JAJJP0,850
USAF,10/26/1965,F-100,TAN SON NHUT,9.38360649,105.8714588,TROOPS,4,840,750LB BLU-1/27,694,STRIKE,3,JAJJP0,850
USAF,10/26/1965,F-100,TAN SON NHUT,9.38360649,105.8714588,TROOPS,4,840,500LB GP M-64,561,STRIKE,3,JAJJP0,850
USAF,10/26/1965,F-100,TAN SON NHUT,9.38360649,105.8714588,TROOPS,17,840,M-39,50,STRIKE,3,JAJJP0,850
USAF,10/26/1965,F-100,BIEN HOA,9.3844997,105.8760151,AREA\DEPOT,0,850,,0,DIRECT AIR SUPPORT,3,JAJIK0,905
USAF,10/26/1965,F-100,BIEN HOA,9.3844997,105.8760151,AREA\DEPOT,12,850,500LB GP M-64,561,DIRECT AIR SUPPORT,3,JAJIK0,905
USAF,10/26/1965,F-100,BIEN HOA,9.3844997,105.8760151,AREA\DEPOT,24,850,M-39,50,DIRECT AIR SUPPORT,3,JAJIK0,905
USAF,10/26/1965,F-5,BIEN HOA,9.39898674,105.8696755,AREA\DEPOT,0,710,,0,AIR INTERDICTION,3,JAJOG0,730
USAF,10/26/1965,F-100,BIEN HOA,9.39898674,105.8696755,AREA\DEPOT,0,727,,0,DIRECT AIR SUPPORT,3,JAJIK0,743
USAF,10/26/1965,F-100,BIEN HOA,9.39898674,105.8696755,AREA\DEPOT,6,727,750LB BLU-1/27,694,DIRECT AIR SUPPORT,3,JAJIK0,743
USAF,10/26/1965,F-5,BIEN HOA,9.39898674,105.8696755,AREA\DEPOT,4,710,750LB BLU-1/27,694,AIR INTERDICTION,3,JAJOG0,730
USAF,10/26/1965,F-100,BIEN HOA,9.39898674,105.8696755,AREA\DEPOT,6,727,500LB GP M-64,561,DIRECT AIR SUPPORT,3,JAJIK0,743
USAF,10/26/1965,F-5,BIEN HOA,9.39898674,105.8696755,AREA\DEPOT,8,710,500LB GP MK-82,500,AIR INTERDICTION,3,JAJOG0,730
USAF,10/26/1965,F-5,BIEN HOA,9.39898674,105.8696755,AREA\DEPOT,15,710,M-39,50,AIR INTERDICTION,3,JAJOG0,730
USAF,10/26/1965,F-100,BIEN HOA,9.39898674,105.8696755,AREA\DEPOT,24,727,M-39,50,DIRECT AIR SUPPORT,3,JAJIK0,743
USAF,10/26/1965,F-100,TAN SON NHUT,9.4107193,105.3686971,TROOPS,0,1140,,0,STRIKE,4,JAJJP0,1152
USAF,10/26/1965,F-100,TAN SON NHUT,9.4107193,105.3686971,TROOPS,6,1140,750LB BLU-1/27,694,STRIKE,4,JAJJP0,1152
USAF,10/26/1965,F-100,TAN SON NHUT,9.4107193,105.3686971,TROOPS,6,1140,500LB GP M-64,561,STRIKE,4,JAJJP0,1152
USAF,10/26/1965,F-100,TAN SON NHUT,9.4107193,105.3686971,TROOPS,16,1140,M-39,50,STRIKE,4,JAJJP0,1152
USAF,10/26/1965,F-5,BIEN HOA,9.4222235,105.9763082,AREA\DEPOT,0,700,,0,DIRECT AIR SUPPORT,3,JALOG0,715
USAF,10/26/1965,F-5,BIEN HOA,9.4222235,105.9763082,AREA\DEPOT,4,700,750LB BLU-1/27,694,DIRECT AIR SUPPORT,3,JALOG0,715
USAF,10/26/1965,F-5,BIEN HOA,9.4222235,105.9763082,AREA\DEPOT,8,700,500LB GP M-64,561,DIRECT AIR SUPPORT,3,JALOG0,715
USAF,10/26/1965,F-5,BIEN HOA,9.4222235,105.9763082,AREA\DEPOT,8,700,M-39,50,DIRECT AIR SUPPORT,3,JALOG0,715
USAF,10/26/1965,F-5,BIEN HOA,9.59825937,105.7444072,AREA\DEPOT,0,1728,,0,AIR INTERDICTION,2,JALOG0,1734
USAF,10/26/1965,F-5,BIEN HOA,9.59825937,105.7444072,AREA\DEPOT,8,1728,750LB BLU-1/27,694,AIR INTERDICTION,2,JALOG0,1734
USAF,10/26/1965,F-5,BIEN HOA,9.59825937,105.7444072,AREA\DEPOT,10,1728,M-39,50,AIR INTERDICTION,2,JALOG0,1734
USAF,10/26/1965,F-102,TAN SON NHUT,9.60272996,105.7681136,BUILDINGS,0,1750,,0,STRIKE,2,JAETG0,1755
USAF,10/26/1965,F-102,TAN SON NHUT,9.60272996,105.7681136,BUILDINGS,10,1750,2.75IN FLECHET,18,STRIKE,2,JAETG0,1755
USAF,10/26/1965,F-102,TAN SON NHUT,9.60274205,105.7626452,BUILDINGS,0,1045,,0,STRIKE,2,JAETG0,1050
USAF,10/26/1965,F-102,TAN SON NHUT,9.60274205,105.7626452,BUILDINGS,12,1045,2.75IN FLECHET,18,STRIKE,2,JAETG0,1050
USN,10/26/1965,F-4,MIDWAY (CVA-41),9.70073835,106.4921254,TROOPS,0,715,,0,AIR INTERDICTION,3,N09073,730
USN,10/26/1965,F-4,MIDWAY (CVA-41),9.70073835,106.4921254,AREA\DEPOT,0,750,,0,AIR INTERDICTION,3,N09073,805
USN,10/26/1965,F-4,MIDWAY (CVA-41),9.70073835,106.4921254,TROOPS,12,715,500LB GP MK-82,500,AIR INTERDICTION,3,N09073,730
USN,10/26/1965,F-4,MIDWAY (CVA-41),9.70073835,106.4921254,TROOPS,14,715,250LB M-57,272,AIR INTERDICTION,3,N09073,730
USN,10/26/1965,F-4,MIDWAY (CVA-41),9.70073835,106.4921254,AREA\DEPOT,36,750,500LB GP MK-82,500,AIR INTERDICTION,3,N09073,805
USN,10/26/1965,A-4,MIDWAY (CVA-41),9.70891609,106.4830468,AREA\DEPOT,0,805,,0,DIRECT AIR SUPPORT,5,N09561,815
USN,10/26/1965,A-4,MIDWAY (CVA-41),9.70891609,106.4830468,AREA\DEPOT,0,732,,0,DIRECT AIR SUPPORT,5,N09675,747
USN,10/26/1965,A-4,MIDWAY (CVA-41),9.70891609,106.4830468,AREA\DEPOT,10,805,500BLU11/23/32,500,DIRECT AIR SUPPORT,5,N09561,815
USN,10/26/1965,A-4,MIDWAY (CVA-41),9.70891609,106.4830468,AREA\DEPOT,190,732,2.75IN HE RKT,18,DIRECT AIR SUPPORT,5,N09675,747
USN,10/26/1965,A-4,MIDWAY (CVA-41),9.70891609,106.4830468,AREA\DEPOT,8,805,MK-11/MK-12,57,DIRECT AIR SUPPORT,5,N09561,815
USN,10/26/1965,A-4,MIDWAY (CVA-41),9.70891609,106.4830468,AREA\DEPOT,30,732,250LB M-57,272,DIRECT AIR SUPPORT,5,N09675,747
USAF,10/26/1965,FC-47,BIEN HOA,9.77645981,105.7356812,TROOPS,0,2200,,0,CLOSE AIR SUPPORT,1,JAAGD0,2330
USAF,10/26/1965,FC-47,BIEN HOA,9.77645981,105.7356812,TROOPS,193,2200,30 CAL,50,CLOSE AIR SUPPORT,1,JAAGD0,2330
USAF,10/26/1965,FC-47,BIEN HOA,9.77645981,105.7356812,TROOPS,1,2200,MK-24,25,CLOSE AIR SUPPORT,1,JAAGD0,2330
USMC,10/26/1965,A-4,CHU LAI,9.8537779,108.7354065,UNKNOWN\UNIDENTIFIED,0,1640,,0,STRIKE,2,M0131I,1740
USMC,10/26/1965,A-4,CHU LAI,9.8537779,108.7354065,UNKNOWN\UNIDENTIFIED,36,1640,2.75IN HE RKT,18,STRIKE,2,M0131I,1740
USMC,10/26/1965,A-4,CHU LAI,9.8537779,108.7354065,UNKNOWN\UNIDENTIFIED,3,1640,MK-11/MK-12,57,STRIKE,2,M0131I,1740
USMC,10/26/1965,A-4,CHU LAI,9.8537779,108.7354065,UNKNOWN\UNIDENTIFIED,8,1640,250LB MK-81,260,STRIKE,2,M0131I,1740
USN,10/26/1965,A-4,MIDWAY (CVA-41),9.91153877,105.9685985,AREA\DEPOT,0,735,,0,DIRECT AIR SUPPORT,5,N09561,745
USN,10/26/1965,A-4,MIDWAY (CVA-41),9.91153877,105.9685985,AREA\DEPOT,10,735,500BLU11/23/32,500,DIRECT AIR SUPPORT,5,N09561,745
USN,10/26/1965,A-4,MIDWAY (CVA-41),9.91153877,105.9685985,AREA\DEPOT,7,735,MK-11/MK-12,57,DIRECT AIR SUPPORT,5,N09561,745
USN,10/26/1965,A-4,MIDWAY (CVA-41),9.93237154,105.9577126,AREA\DEPOT,0,725,,0,DIRECT AIR SUPPORT,4,N09100,735
USN,10/26/1965,A-4,MIDWAY (CVA-41),9.93237154,105.9577126,AREA\DEPOT,8,725,500BLU11/23/32,500,DIRECT AIR SUPPORT,4,N09100,735
USN,10/26/1965,A-4,MIDWAY (CVA-41),9.93237154,105.9577126,AREA\DEPOT,8,725,MK-11/MK-12,57,DIRECT AIR SUPPORT,4,N09100,735
USN,10/26/1965,F-8,MIDWAY (CVA-41),10.07232144,106.2921361,BUILDINGS,0,1248,,0,AIR INTERDICTION,3,N09603,1254
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.07232144,106.2921361,AREA\DEPOT,0,1155,,0,AIR INTERDICTION,5,N09675,1207
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.07232144,106.2921361,AREA\DEPOT,190,1155,2.75IN HE RKT,18,AIR INTERDICTION,5,N09675,1207
USN,10/26/1965,F-8,MIDWAY (CVA-41),10.07232144,106.2921361,BUILDINGS,22,1248,5.0IN HE RKT,132,AIR INTERDICTION,3,N09603,1254
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.07232144,106.2921361,AREA\DEPOT,4,1155,MK-11/MK-12,57,AIR INTERDICTION,5,N09675,1207
USN,10/26/1965,F-8,MIDWAY (CVA-41),10.07232144,106.2921361,BUILDINGS,12,1248,M-61,50,AIR INTERDICTION,3,N09603,1254
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.07232144,106.2921361,AREA\DEPOT,30,1155,500LB GP M-64,561,AIR INTERDICTION,5,N09675,1207
USMC,10/26/1965,A-4,MIDWAY (CVA-41),10.16852769,106.4257901,AREA\DEPOT,0,1223,,0,DIRECT AIR SUPPORT,4,M01311,1233
USMC,10/26/1965,A-4,MIDWAY (CVA-41),10.16852769,106.4257901,AREA\DEPOT,8,1223,1000LB MK-83,985,DIRECT AIR SUPPORT,4,M01311,1233
USMC,10/26/1965,A-4,MIDWAY (CVA-41),10.16852769,106.4257901,AREA\DEPOT,7,1223,MK-11/MK-12,57,DIRECT AIR SUPPORT,4,M01311,1233
USN,10/26/1965,F-4,MIDWAY (CVA-41),10.16852769,106.4257901,AREA\DEPOT,0,1205,,0,AIR INTERDICTION,4,N09073,1215
USN,10/26/1965,F-4,MIDWAY (CVA-41),10.16852769,106.4257901,AREA\DEPOT,11,1205,500LB GP MK-82,500,AIR INTERDICTION,4,N09073,1215
USN,10/26/1965,F-4,MIDWAY (CVA-41),10.16852769,106.4257901,AREA\DEPOT,24,1205,250LB M-57,272,AIR INTERDICTION,4,N09073,1215
USN,10/26/1965,F-4,MIDWAY (CVA-41),10.16852769,106.4257901,AREA\DEPOT,5,1205,500LB GP MK-82,500,AIR INTERDICTION,4,N09073,1215
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.20605152,106.526372,TROOPS,0,1700,,0,AIR INTERDICTION,4,N09675,1710
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.20605152,106.526372,TROOPS,0,1655,,0,DIRECT AIR SUPPORT,4,N09561,1705
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.20605152,106.526372,TROOPS,2,1655,1000LB MK-83,985,DIRECT AIR SUPPORT,4,N09561,1705
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.20605152,106.526372,TROOPS,6,1655,500BLU11/23/32,500,DIRECT AIR SUPPORT,4,N09561,1705
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.20605152,106.526372,TROOPS,152,1700,2.75IN HE RKT,18,AIR INTERDICTION,4,N09675,1710
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.20605152,106.526372,TROOPS,3,1700,MK-11/MK-12,57,AIR INTERDICTION,4,N09675,1710
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.20605152,106.526372,TROOPS,24,1700,250LB M-57,272,AIR INTERDICTION,4,N09675,1710
USN,10/26/1965,F-4,MIDWAY (CVA-41),10.24861583,106.6954678,AREA\DEPOT,0,1245,,0,AIR INTERDICTION,4,N09073,1258
USN,10/26/1965,F-4,MIDWAY (CVA-41),10.24861583,106.6954678,AREA\DEPOT,48,1245,250LB M-57,272,AIR INTERDICTION,4,N09073,1258
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.28614818,106.7778364,AREA\DEPOT,0,1655,,0,DIRECT AIR SUPPORT,3,N09100,1704
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.28614818,106.7778364,AREA\DEPOT,6,1655,1000LB MK-83,985,DIRECT AIR SUPPORT,3,N09100,1704
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.34678523,106.171768,TROOPS,0,1725,,0,AIR INTERDICTION,5,N09675,1740
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.34678523,106.171768,TROOPS,190,1725,2.75IN HE RKT,18,AIR INTERDICTION,5,N09675,1740
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.34678523,106.171768,TROOPS,2,1725,MK-11/MK-12,57,AIR INTERDICTION,5,N09675,1740
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.34678523,106.171768,TROOPS,30,1725,250LB M-57,272,AIR INTERDICTION,5,N09675,1740
USN,10/26/1965,F-8,MIDWAY (CVA-41),10.43439872,105.9290597,AREA\DEPOT,0,1155,,0,AIR INTERDICTION,3,N09603,1215
USN,10/26/1965,F-8,MIDWAY (CVA-41),10.43439872,105.9290597,AREA\DEPOT,23,1155,5.0IN HE RKT,132,AIR INTERDICTION,3,N09603,1215
USN,10/26/1965,F-8,MIDWAY (CVA-41),10.43439872,105.9290597,AREA\DEPOT,12,1155,M-61,50,AIR INTERDICTION,3,N09603,1215
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.43878174,105.9756716,AREA\DEPOT,0,1715,,0,DIRECT AIR SUPPORT,5,N09561,1727
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.43878174,105.9756716,AREA\DEPOT,10,1715,1000LB MK-83,985,DIRECT AIR SUPPORT,5,N09561,1727
USAF,10/26/1965,RB-57,TAN SON NHUT,10.44399059,107.3280665,AREA\DEPOT,0,222,,0,INFRA-RED RECCE,1,JALCX0,258
USN,10/26/1965,F-8,MIDWAY (CVA-41),10.4596157,105.9647715,AREA\DEPOT,0,1655,,0,AIR INTERDICTION,3,N09603,1705
USN,10/26/1965,F-8,MIDWAY (CVA-41),10.4596157,105.9647715,AREA\DEPOT,24,1655,5.0IN HE RKT,132,AIR INTERDICTION,3,N09603,1705
USN,10/26/1965,F-8,MIDWAY (CVA-41),10.4596157,105.9647715,AREA\DEPOT,15,1655,MK-11/MK-12,57,AIR INTERDICTION,3,N09603,1705
USAF,10/26/1965,F-100,TAN SON NHUT,10.46558278,104.9019659,TROOPS,0,1330,,0,STRIKE,3,JAJJP0,1340
USAF,10/26/1965,F-102,TAN SON NHUT,10.46558278,104.9019659,,0,1420,,0,STRIKE,2,JAETG0,1424
USAF,10/26/1965,F-100,TAN SON NHUT,10.46558278,104.9019659,TROOPS,4,1330,750LB BLU-1/27,694,STRIKE,3,JAJJP0,1340
USAF,10/26/1965,F-102,TAN SON NHUT,10.46558278,104.9019659,,10,1420,2.75IN FLECHET,18,STRIKE,2,JAETG0,1424
USAF,10/26/1965,F-100,TAN SON NHUT,10.46558278,104.9019659,TROOPS,18,1330,M-39,50,STRIKE,3,JAJJP0,1340
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.4679906,106.1649107,TROOPS,0,1243,,0,DIRECT AIR SUPPORT,5,N09561,1255
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.4679906,106.1649107,TROOPS,10,1243,500BLU11/23/32,500,DIRECT AIR SUPPORT,5,N09561,1255
USN,10/26/1965,A-4,MIDWAY (CVA-41),10.4679906,106.1649107,TROOPS,4,1243,MK-11/MK-12,57,DIRECT AIR SUPPORT,5,N09561,1255
USN,10/26/1965,F-4,MIDWAY (CVA-41),10.49444341,106.5369039,TROOPS,0,1715,,0,AIR INTERDICTION,3,N09073,1726
USN,10/26/1965,F-8,MIDWAY (CVA-41),10.49444341,106.5369039,BUILDINGS,0,1705,,0,DIRECT AIR SUPPORT,3,N09603,1715
USN,10/26/1965,F-8,MIDWAY (CVA-41),10.49444341,106.5369039,BUILDINGS,19,1705,5.0IN HE RKT,132,DIRECT AIR SUPPORT,3,N09603,1715
